#TYPE Selected.System.Diagnostics.Eventing.Reader.EventLogRecord
"TimeCreated","ProviderName","Message"
"7/29/2018 1:41:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:41:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:43:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:43:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:45:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:45:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:46:29 PM","docker","NetworkDB stats - netID:vw0lsec8y3b17uxi723xbg0bw leaving:false netPeers:6 entries:20 Queue qLen:0 netMsg/s:0"
"7/29/2018 1:47:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:47:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:49:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:49:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:51:29 PM","docker","NetworkDB stats - netID:vw0lsec8y3b17uxi723xbg0bw leaving:false netPeers:6 entries:20 Queue qLen:0 netMsg/s:0"
"7/29/2018 1:51:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:51:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:53:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:53:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:55:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:55:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:56:29 PM","docker","NetworkDB stats - netID:vw0lsec8y3b17uxi723xbg0bw leaving:false netPeers:6 entries:20 Queue qLen:0 netMsg/s:0"
"7/29/2018 1:57:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:57:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:59:56 PM","docker","Handler for GET /v1.24/nodes/gdo2rd57dek3yf4tmyfrkh2ix returned error: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 1:59:56 PM","docker","Error getting node gdo2rd57dek3yf4tmyfrkh2ix: This node is not a swarm manager. Worker nodes can't be used to view or modify cluster state. Please run this command on a manager node or promote the current node to a manager."
"7/29/2018 2:01:29 PM","docker","NetworkDB stats - netID:vw0lsec8y3b17uxi723xbg0bw leaving:false netPeers:6 entries:20 Queue qLen:0 netMsg/s:0"
