ucp-kube-apiserver
2018-06-28T16:56:51.771172857Z I0628 16:56:51.770730       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.771834126Z I0628 16:56:51.771601       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.773131922Z I0628 16:56:51.771977       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.773274031Z I0628 16:56:51.772547       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.820204163Z I0628 16:56:51.816135       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.820229690Z I0628 16:56:51.816869       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.820236251Z I0628 16:56:51.817600       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.827987645Z I0628 16:56:51.818363       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.833702030Z I0628 16:56:51.829031       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.833720363Z I0628 16:56:51.829775       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.833728631Z I0628 16:56:51.830466       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.833734853Z I0628 16:56:51.831182       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.833741086Z I0628 16:56:51.831961       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.833996167Z I0628 16:56:51.832624       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.834022673Z I0628 16:56:51.833411       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.835669012Z I0628 16:56:51.835561       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845007153Z I0628 16:56:51.836264       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845025103Z I0628 16:56:51.836957       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845032470Z I0628 16:56:51.837599       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845038057Z I0628 16:56:51.838224       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845043348Z I0628 16:56:51.838807       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845048883Z I0628 16:56:51.839528       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845054651Z I0628 16:56:51.840194       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845060343Z I0628 16:56:51.840785       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845065966Z I0628 16:56:51.841529       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.845071392Z I0628 16:56:51.842333       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.859258821Z I0628 16:56:51.850680       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.859278255Z I0628 16:56:51.851386       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.859285804Z I0628 16:56:51.852016       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.859291787Z I0628 16:56:51.852680       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:51.900271799Z W0628 16:56:51.894545       1 genericapiserver.go:311] Skipping API batch/v2alpha1 because it has no resources.
2018-06-28T16:56:51.978213592Z [restful] 2018/06/28 16:56:51 log.go:33: [restful/swagger] listing is available at https://172.31.9.58:6443/swaggerapi
2018-06-28T16:56:51.978232253Z [restful] 2018/06/28 16:56:51 log.go:33: [restful/swagger] https://172.31.9.58:6443/swaggerui/ is mapped to folder /swagger-ui/
2018-06-28T16:56:52.958560102Z [restful] 2018/06/28 16:56:52 log.go:33: [restful/swagger] listing is available at https://172.31.9.58:6443/swaggerapi
2018-06-28T16:56:52.958593951Z [restful] 2018/06/28 16:56:52 log.go:33: [restful/swagger] https://172.31.9.58:6443/swaggerui/ is mapped to folder /swagger-ui/
2018-06-28T16:56:52.994837251Z I0628 16:56:52.990383       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-06-28T16:56:56.270904844Z I0628 16:56:56.270470       1 serve.go:92] Serving securely on 0.0.0.0:6443
2018-06-28T16:56:56.270962198Z I0628 16:56:56.270602       1 controller.go:84] Starting OpenAPI AggregationController
2018-06-28T16:56:56.270971491Z I0628 16:56:56.270625       1 apiservice_controller.go:112] Starting APIServiceRegistrationController
2018-06-28T16:56:56.270977539Z I0628 16:56:56.270642       1 available_controller.go:192] Starting AvailableConditionController
2018-06-28T16:56:56.270983720Z I0628 16:56:56.270652       1 cache.go:32] Waiting for caches to sync for APIServiceRegistrationController controller
2018-06-28T16:56:56.270989658Z I0628 16:56:56.270670       1 cache.go:32] Waiting for caches to sync for AvailableConditionController controller
2018-06-28T16:56:56.270995143Z I0628 16:56:56.270694       1 crdregistration_controller.go:112] Starting crd-autoregister controller
2018-06-28T16:56:56.271001055Z I0628 16:56:56.270708       1 controller_utils.go:1041] Waiting for caches to sync for crd-autoregister controller
2018-06-28T16:56:56.273972750Z I0628 16:56:56.271604       1 crd_finalizer.go:242] Starting CRDFinalizer
2018-06-28T16:56:56.273990645Z I0628 16:56:56.271655       1 customresource_discovery_controller.go:152] Starting DiscoveryController
2018-06-28T16:56:56.273997423Z I0628 16:56:56.271680       1 naming_controller.go:277] Starting NamingConditionController
2018-06-28T16:56:56.371065970Z I0628 16:56:56.370867       1 controller_utils.go:1048] Caches are synced for crd-autoregister controller
2018-06-28T16:56:56.371085400Z I0628 16:56:56.370889       1 cache.go:39] Caches are synced for AvailableConditionController controller
2018-06-28T16:56:56.371092349Z I0628 16:56:56.370870       1 cache.go:39] Caches are synced for APIServiceRegistrationController controller
2018-06-28T16:56:56.371098313Z I0628 16:56:56.370990       1 autoregister_controller.go:136] Starting autoregister controller
2018-06-28T16:56:56.371104046Z I0628 16:56:56.371002       1 cache.go:32] Waiting for caches to sync for autoregister controller
2018-06-28T16:56:56.471354695Z I0628 16:56:56.471194       1 cache.go:39] Caches are synced for autoregister controller
2018-06-28T16:57:25.401793355Z I0628 16:57:25.401352       1 logs.go:41] warning: ignoring ServerName for user-provided CA for backwards compatibility is deprecated
2018-07-02T13:46:29.560982322Z I0702 13:46:29.560815       1 logs.go:41] http: TLS handshake error from 125.64.94.201:39239: local error: tls: unexpected message
2018-07-02T13:46:29.597012660Z I0702 13:46:29.596699       1 logs.go:41] http: TLS handshake error from 172.31.57.160:50924: local error: tls: unexpected message
2018-07-03T05:36:21.966924274Z I0703 05:36:21.966663       1 logs.go:41] http: TLS handshake error from 172.31.14.104:14129: local error: tls: unexpected message
2018-07-08T22:50:26.685984506Z I0708 22:50:26.685790       1 logs.go:41] http: TLS handshake error from 172.31.14.104:9844: tls: first record does not look like a TLS handshake
2018-07-08T22:50:26.689683421Z I0708 22:50:26.689436       1 logs.go:41] http: TLS handshake error from 172.31.14.104:9846: tls: first record does not look like a TLS handshake
2018-07-08T22:50:26.744392991Z I0708 22:50:26.744247       1 logs.go:41] http: TLS handshake error from 172.31.14.104:9850: tls: first record does not look like a TLS handshake
2018-07-08T22:50:26.756971613Z I0708 22:50:26.756834       1 logs.go:41] http: TLS handshake error from 172.31.14.104:9854: tls: first record does not look like a TLS handshake
2018-07-09T18:09:34.885957417Z I0709 18:09:34.885758       1 trace.go:76] Trace[1746185798]: "List /apis/admissionregistration.k8s.io/v1alpha1/initializerconfigurations" (started: 2018-07-09 18:09:29.887002231 +0000 UTC) (total time: 4.998705784s):
2018-07-09T18:09:34.885982650Z Trace[1746185798]: [4.998604202s] [4.998594645s] Listing from storage done
2018-07-09T18:09:34.889224273Z I0709 18:09:34.886264       1 trace.go:76] Trace[18542802]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-09 18:09:29.616766493 +0000 UTC) (total time: 5.269466924s):
2018-07-09T18:09:34.889242326Z Trace[18542802]: [5.269414504s] [5.269282075s] Transaction committed
2018-07-09T18:09:34.889249260Z I0709 18:09:34.886375       1 trace.go:76] Trace[2116359976]: "Update /api/v1/namespaces/kube-system/endpoints/kube-controller-manager" (started: 2018-07-09 18:09:29.616693725 +0000 UTC) (total time: 5.269658493s):
2018-07-09T18:09:34.889255770Z Trace[2116359976]: [5.269590496s] [5.269549559s] Object stored in database
2018-07-09T18:09:34.889261262Z I0709 18:09:34.886712       1 trace.go:76] Trace[1423893526]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-09 18:09:29.61625325 +0000 UTC) (total time: 5.270437933s):
2018-07-09T18:09:34.889267436Z Trace[1423893526]: [5.270416453s] [5.27022546s] Transaction committed
2018-07-09T18:09:34.889293628Z I0709 18:09:34.886727       1 trace.go:76] Trace[29582928]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-09 18:09:32.329127886 +0000 UTC) (total time: 2.557577991s):
2018-07-09T18:09:34.889300958Z Trace[29582928]: [2.557489277s] [2.556323747s] Transaction committed
2018-07-09T18:09:34.889306504Z I0709 18:09:34.886800       1 trace.go:76] Trace[74101412]: "Update /api/v1/namespaces/kube-system/endpoints/kube-scheduler" (started: 2018-07-09 18:09:29.616164857 +0000 UTC) (total time: 5.270614801s):
2018-07-09T18:09:34.889312608Z Trace[74101412]: [5.270561866s] [5.270516201s] Object stored in database
2018-07-16T18:10:34.283928557Z I0716 18:10:34.283487       1 trace.go:76] Trace[587916603]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-16 18:10:33.443430988 +0000 UTC) (total time: 840.017359ms):
2018-07-16T18:10:34.283952424Z Trace[587916603]: [839.974737ms] [839.814653ms] Transaction committed
2018-07-16T18:10:34.283960036Z I0716 18:10:34.283606       1 trace.go:76] Trace[2104640867]: "Update /api/v1/namespaces/kube-system/endpoints/kube-scheduler" (started: 2018-07-16 18:10:33.443356092 +0000 UTC) (total time: 840.231173ms):
2018-07-16T18:10:34.283966680Z Trace[2104640867]: [840.154781ms] [840.118905ms] Object stored in database
2018-07-16T18:10:34.284249667Z I0716 18:10:34.283934       1 trace.go:76] Trace[283625194]: "List /apis/admissionregistration.k8s.io/v1alpha1/initializerconfigurations" (started: 2018-07-16 18:10:33.566237442 +0000 UTC) (total time: 717.675767ms):
2018-07-16T18:10:34.284266528Z Trace[283625194]: [717.596814ms] [717.589096ms] Listing from storage done
2018-07-16T18:10:34.284272645Z I0716 18:10:34.283487       1 trace.go:76] Trace[863218982]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-16 18:10:33.443633139 +0000 UTC) (total time: 839.815613ms):
2018-07-16T18:10:34.284278617Z Trace[863218982]: [839.783415ms] [839.663801ms] Transaction committed
2018-07-16T18:10:34.284283809Z I0716 18:10:34.284187       1 trace.go:76] Trace[1728087038]: "Update /api/v1/namespaces/kube-system/endpoints/kube-controller-manager" (started: 2018-07-16 18:10:33.443550814 +0000 UTC) (total time: 840.615266ms):
2018-07-16T18:10:34.284289992Z Trace[1728087038]: [840.572593ms] [840.526791ms] Object stored in database
2018-07-19T10:53:22.113008427Z I0719 10:53:22.112758       1 logs.go:41] http: TLS handshake error from 172.31.57.160:24649: tls: first record does not look like a TLS handshake
2018-07-19T22:08:37.034055327Z I0719 22:08:37.033694       1 logs.go:41] http: TLS handshake error from 172.31.14.104:39713: tls: first record does not look like a TLS handshake
2018-07-21T01:45:11.916703452Z I0721 01:45:11.916348       1 logs.go:41] http: TLS handshake error from 172.31.57.160:50188: tls: first record does not look like a TLS handshake
2018-07-21T13:20:04.094390785Z I0721 13:20:04.094137       1 logs.go:41] http: TLS handshake error from 172.31.14.104:1899: tls: first record does not look like a TLS handshake
2018-07-27T03:46:05.071956739Z I0727 03:46:05.071659       1 logs.go:41] http: TLS handshake error from 172.31.57.160:2020: tls: first record does not look like a TLS handshake
2018-07-28T01:37:58.810774905Z I0728 01:37:58.810483       1 logs.go:41] http: TLS handshake error from 172.31.57.160:52254: tls: first record does not look like a TLS handshake
2018-07-28T13:19:02.784049748Z I0728 13:19:02.783818       1 logs.go:41] http: TLS handshake error from 172.31.14.104:62486: tls: first record does not look like a TLS handshake
2018-07-28T13:48:39.956078611Z I0728 13:48:39.955830       1 trace.go:76] Trace[1936376757]: "Get /api/v1/namespaces/default" (started: 2018-07-28 13:48:36.147693125 +0000 UTC) (total time: 3.808102844s):
2018-07-28T13:48:39.956096509Z Trace[1936376757]: [3.808040047s] [3.808032486s] About to write a response
2018-07-28T13:48:39.958139222Z I0728 13:48:39.956336       1 trace.go:76] Trace[1492707249]: "Get /api/v1/namespaces/kube-system/endpoints/kube-scheduler" (started: 2018-07-28 13:48:32.471211308 +0000 UTC) (total time: 7.485085975s):
2018-07-28T13:48:39.958160421Z Trace[1492707249]: [7.485043326s] [7.485035283s] About to write a response
2018-07-28T13:48:39.958168241Z I0728 13:48:39.956631       1 trace.go:76] Trace[1423467313]: "Get /api/v1/namespaces/kube-system/endpoints/kube-controller-manager" (started: 2018-07-28 13:48:32.481494205 +0000 UTC) (total time: 7.475115458s):
2018-07-28T13:48:39.958174522Z Trace[1423467313]: [7.475076107s] [7.475068859s] About to write a response
2018-07-28T13:48:39.958196399Z I0728 13:48:39.957102       1 trace.go:76] Trace[2029752391]: "List /apis/admissionregistration.k8s.io/v1alpha1/initializerconfigurations" (started: 2018-07-28 13:48:30.548116172 +0000 UTC) (total time: 9.408961984s):
2018-07-28T13:48:39.958214715Z Trace[2029752391]: [9.408895687s] [9.40888718s] Listing from storage done
2018-07-28T13:48:39.958222066Z I0728 13:48:39.957163       1 trace.go:76] Trace[915946228]: "Get /apis/extensions/v1beta1/namespaces/kube-system/daemonsets/calico-node" (started: 2018-07-28 13:48:34.982873567 +0000 UTC) (total time: 4.974267317s):
2018-07-28T13:48:39.958228251Z Trace[915946228]: [4.973741342s] [4.973730987s] About to write a response
2018-07-28T13:48:39.962559796Z I0728 13:48:39.959810       1 trace.go:76] Trace[410636752]: "List /apis/batch/v1/jobs" (started: 2018-07-28 13:48:37.195504762 +0000 UTC) (total time: 2.764284757s):
2018-07-28T13:48:39.962578045Z Trace[410636752]: [2.764222973s] [2.764212378s] Listing from storage done
2018-07-28T13:48:39.962586176Z I0728 13:48:39.960007       1 trace.go:76] Trace[496016325]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:48:32.282768376 +0000 UTC) (total time: 7.677213203s):
2018-07-28T13:48:39.962592099Z Trace[496016325]: [7.677110954s] [7.67617946s] Transaction committed
2018-07-28T13:48:39.962597344Z I0728 13:48:39.960269       1 trace.go:76] Trace[568327169]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:48:36.564433365 +0000 UTC) (total time: 3.395814346s):
2018-07-28T13:48:39.962603305Z Trace[568327169]: [3.395749537s] [3.39480683s] Transaction committed
2018-07-28T13:48:39.962608543Z I0728 13:48:39.960405       1 trace.go:76] Trace[1967875244]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:48:32.32556724 +0000 UTC) (total time: 7.634815814s):
2018-07-28T13:48:39.962613709Z Trace[1967875244]: [7.634733715s] [7.633615983s] Transaction committed
2018-07-28T13:48:39.962619055Z I0728 13:48:39.960770       1 trace.go:76] Trace[229332459]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:48:31.408129876 +0000 UTC) (total time: 8.552618963s):
2018-07-28T13:48:39.962624601Z Trace[229332459]: [8.552549291s] [8.55154655s] Transaction committed
2018-07-28T13:48:39.962629902Z I0728 13:48:39.961658       1 trace.go:76] Trace[413703831]: "List /api/v1/nodes" (started: 2018-07-28 13:48:38.675609261 +0000 UTC) (total time: 1.286027322s):
2018-07-28T13:48:39.962635676Z Trace[413703831]: [1.284786522s] [1.284776757s] Listing from storage done
2018-07-28T13:49:19.506497362Z I0728 13:49:19.506071       1 trace.go:76] Trace[1607535812]: "List /apis/admissionregistration.k8s.io/v1alpha1/initializerconfigurations" (started: 2018-07-28 13:49:11.019030038 +0000 UTC) (total time: 8.487003037s):
2018-07-28T13:49:19.506521232Z Trace[1607535812]: [8.4868643s] [8.486854599s] Listing from storage done
2018-07-28T13:49:19.507977049Z I0728 13:49:19.506647       1 trace.go:76] Trace[130485243]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-28 13:49:10.092871545 +0000 UTC) (total time: 9.413752237s):
2018-07-28T13:49:19.507993785Z Trace[130485243]: [9.413721684s] [9.413588729s] Transaction committed
2018-07-28T13:49:19.507998387Z I0728 13:49:19.506718       1 trace.go:76] Trace[325832437]: "Get /api/v1/namespaces/kube-system/endpoints/kube-scheduler" (started: 2018-07-28 13:49:12.097159723 +0000 UTC) (total time: 7.409535516s):
2018-07-28T13:49:19.508012626Z Trace[325832437]: [7.409488149s] [7.409480098s] About to write a response
2018-07-28T13:49:19.508018827Z I0728 13:49:19.506722       1 trace.go:76] Trace[956086094]: "Update /api/v1/namespaces/kube-system/endpoints/kube-controller-manager" (started: 2018-07-28 13:49:10.092811395 +0000 UTC) (total time: 9.413894432s):
2018-07-28T13:49:19.508024871Z Trace[956086094]: [9.413854507s] [9.413820606s] Object stored in database
2018-07-28T13:49:19.508057279Z I0728 13:49:19.507301       1 trace.go:76] Trace[1027623043]: "Get /apis/extensions/v1beta1/namespaces/kube-system/daemonsets/calico-node" (started: 2018-07-28 13:49:13.147090399 +0000 UTC) (total time: 6.360170495s):
2018-07-28T13:49:19.508066890Z Trace[1027623043]: [6.359678893s] [6.35966972s] About to write a response
2018-07-28T13:51:56.109588153Z I0728 13:51:56.106851       1 trace.go:76] Trace[440861117]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:51:50.230249617 +0000 UTC) (total time: 5.876563233s):
2018-07-28T13:51:56.109612068Z Trace[440861117]: [5.876421706s] [5.874914488s] Transaction committed
2018-07-28T13:51:56.109621321Z I0728 13:51:56.106982       1 trace.go:76] Trace[1286683413]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-28 13:51:48.216110807 +0000 UTC) (total time: 7.890843089s):
2018-07-28T13:51:56.109628268Z Trace[1286683413]: [7.890788872s] [7.890634071s] Transaction committed
2018-07-28T13:51:56.109634235Z I0728 13:51:56.107101       1 trace.go:76] Trace[1686440384]: "Update /api/v1/namespaces/kube-system/endpoints/kube-scheduler" (started: 2018-07-28 13:51:48.21603071 +0000 UTC) (total time: 7.891049856s):
2018-07-28T13:51:56.109640375Z Trace[1686440384]: [7.890987617s] [7.890938918s] Object stored in database
2018-07-28T13:51:56.109645751Z I0728 13:51:56.107302       1 trace.go:76] Trace[1529698454]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:51:50.196417917 +0000 UTC) (total time: 5.910863276s):
2018-07-28T13:51:56.109651549Z Trace[1529698454]: [5.910791818s] [5.909860891s] Transaction committed
2018-07-28T13:51:56.109657364Z I0728 13:51:56.107370       1 trace.go:76] Trace[644373163]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-28 13:51:48.216153346 +0000 UTC) (total time: 7.891197357s):
2018-07-28T13:51:56.109663796Z Trace[644373163]: [7.891176657s] [7.891046095s] Transaction committed
2018-07-28T13:51:56.109669641Z I0728 13:51:56.107452       1 trace.go:76] Trace[1040172229]: "Update /api/v1/namespaces/kube-system/endpoints/kube-controller-manager" (started: 2018-07-28 13:51:48.21609271 +0000 UTC) (total time: 7.891338179s):
2018-07-28T13:51:56.109675911Z Trace[1040172229]: [7.891291453s] [7.891257419s] Object stored in database
2018-07-28T13:51:56.109681399Z I0728 13:51:56.107632       1 trace.go:76] Trace[995844705]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:51:50.222043969 +0000 UTC) (total time: 5.885566303s):
2018-07-28T13:51:56.109688550Z Trace[995844705]: [5.885502272s] [5.884330268s] Transaction committed
2018-07-28T13:51:56.109715972Z I0728 13:51:56.108024       1 trace.go:76] Trace[2068392403]: "List /apis/admissionregistration.k8s.io/v1alpha1/initializerconfigurations" (started: 2018-07-28 13:51:46.838631379 +0000 UTC) (total time: 9.269368957s):
2018-07-28T13:51:56.109740521Z Trace[2068392403]: [9.269274242s] [9.26926445s] Listing from storage done
2018-07-28T13:51:56.109748598Z I0728 13:51:56.108089       1 trace.go:76] Trace[976599184]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:51:50.18262844 +0000 UTC) (total time: 5.925438223s):
2018-07-28T13:51:56.109755156Z Trace[976599184]: [5.925370957s] [5.924408872s] Transaction committed
2018-07-28T13:51:56.111891394Z I0728 13:51:56.111205       1 trace.go:76] Trace[1699026490]: "List /apis/batch/v1/jobs" (started: 2018-07-28 13:51:50.134081652 +0000 UTC) (total time: 5.977101986s):
2018-07-28T13:51:56.111911353Z Trace[1699026490]: [5.977037829s] [5.977029586s] Listing from storage done
2018-07-28T13:54:24.282228700Z I0728 13:54:24.280163       1 trace.go:76] Trace[1883852862]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-28 13:54:10.747855269 +0000 UTC) (total time: 13.53227056s):
2018-07-28T13:54:24.282250529Z Trace[1883852862]: [13.532224946s] [13.532048893s] Transaction committed
2018-07-28T13:54:24.282259443Z I0728 13:54:24.280282       1 trace.go:76] Trace[634264425]: "Update /api/v1/namespaces/kube-system/endpoints/kube-controller-manager" (started: 2018-07-28 13:54:10.747784913 +0000 UTC) (total time: 13.532475453s):
2018-07-28T13:54:24.282265717Z Trace[634264425]: [13.532401302s] [13.532361633s] Object stored in database
2018-07-28T13:54:24.282270915Z I0728 13:54:24.280344       1 trace.go:76] Trace[1858913428]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:54:16.322389175 +0000 UTC) (total time: 7.957934181s):
2018-07-28T13:54:24.282276611Z Trace[1858913428]: [7.957848304s] [7.956677163s] Transaction committed
2018-07-28T13:54:24.282282250Z I0728 13:54:24.280619       1 trace.go:76] Trace[1938976236]: "GuaranteedUpdate etcd3: *api.Endpoints" (started: 2018-07-28 13:54:10.747559181 +0000 UTC) (total time: 13.533039688s):
2018-07-28T13:54:24.282288261Z Trace[1938976236]: [13.533020082s] [13.532827607s] Transaction committed
2018-07-28T13:54:24.282293908Z I0728 13:54:24.280699       1 trace.go:76] Trace[2028396250]: "Update /api/v1/namespaces/kube-system/endpoints/kube-scheduler" (started: 2018-07-28 13:54:10.74745879 +0000 UTC) (total time: 13.533220498s):
2018-07-28T13:54:24.282300135Z Trace[2028396250]: [13.533172729s] [13.533114985s] Object stored in database
2018-07-28T13:54:24.282306196Z I0728 13:54:24.280725       1 trace.go:76] Trace[1864583294]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:54:16.332330021 +0000 UTC) (total time: 7.948370531s):
2018-07-28T13:54:24.282312977Z Trace[1864583294]: [7.948302175s] [7.947442973s] Transaction committed
2018-07-28T13:54:24.282318707Z I0728 13:54:24.281071       1 trace.go:76] Trace[791541785]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:54:16.349099598 +0000 UTC) (total time: 7.931951211s):
2018-07-28T13:54:24.282325454Z Trace[791541785]: [7.931859354s] [7.93069318s] Transaction committed
2018-07-28T13:54:24.282330784Z I0728 13:54:24.281377       1 trace.go:76] Trace[488523262]: "GuaranteedUpdate etcd3: *api.Node" (started: 2018-07-28 13:54:16.335081946 +0000 UTC) (total time: 7.946274876s):
2018-07-28T13:54:24.282345034Z Trace[488523262]: [7.946216116s] [7.945431589s] Transaction committed
2018-07-28T13:54:24.284467764Z I0728 13:54:24.283173       1 trace.go:76] Trace[1957734233]: "List /apis/admissionregistration.k8s.io/v1alpha1/initializerconfigurations" (started: 2018-07-28 13:54:11.387851623 +0000 UTC) (total time: 12.895297377s):
2018-07-28T13:54:24.284487476Z Trace[1957734233]: [12.895223221s] [12.895211871s] Listing from storage done
2018-07-28T13:54:24.284495535Z I0728 13:54:24.283247       1 trace.go:76] Trace[9390263]: "List /apis/batch/v1/jobs" (started: 2018-07-28 13:54:16.275612649 +0000 UTC) (total time: 8.007611654s):
2018-07-28T13:54:24.284502959Z Trace[9390263]: [8.007532818s] [8.007521538s] Listing from storage done
2018-07-28T13:54:24.284509280Z I0728 13:54:24.284364       1 trace.go:76] Trace[162575133]: "List /api/v1/nodes" (started: 2018-07-28 13:54:20.04340344 +0000 UTC) (total time: 4.240945558s):
2018-07-28T13:54:24.284515831Z Trace[162575133]: [4.240413004s] [4.24039931s] Listing from storage done
